id,path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
14386,/kaggle/input/fashion-product-images-small/images/14386.jpg,2,3,5,28,10,3,5,1
38970,/kaggle/input/fashion-product-images-small/images/38970.jpg,1,1,1,5,2,2,2,1
56133,/kaggle/input/fashion-product-images-small/images/56133.jpg,2,4,25,63,9,4,4,1
59947,/kaggle/input/fashion-product-images-small/images/59947.jpg,2,4,12,27,8,4,4,1
58895,/kaggle/input/fashion-product-images-small/images/58895.jpg,1,2,27,73,4,2,2,1
24513,/kaggle/input/fashion-product-images-small/images/24513.jpg,2,1,1,21,2,1,1,2
10726,/kaggle/input/fashion-product-images-small/images/10726.jpg,2,2,8,10,10,3,5,1
37938,/kaggle/input/fashion-product-images-small/images/37938.jpg,2,1,18,34,6,2,2,1
54664,/kaggle/input/fashion-product-images-small/images/54664.jpg,1,2,3,3,3,3,3,1
27396,/kaggle/input/fashion-product-images-small/images/27396.jpg,1,1,1,5,4,2,3,1
30321,/kaggle/input/fashion-product-images-small/images/30321.jpg,1,1,1,5,12,2,2,1
42701,/kaggle/input/fashion-product-images-small/images/42701.jpg,2,3,5,20,3,3,2,1
3426,/kaggle/input/fashion-product-images-small/images/3426.jpg,1,1,1,5,4,2,1,1
12071,/kaggle/input/fashion-product-images-small/images/12071.jpg,2,1,1,21,8,1,1,2
19499,/kaggle/input/fashion-product-images-small/images/19499.jpg,1,2,4,6,8,1,7,4
6154,/kaggle/input/fashion-product-images-small/images/6154.jpg,2,3,5,7,4,2,1,1
34781,/kaggle/input/fashion-product-images-small/images/34781.jpg,2,2,8,10,17,2,5,1
47273,/kaggle/input/fashion-product-images-small/images/47273.jpg,1,1,9,25,4,2,3,1
17503,/kaggle/input/fashion-product-images-small/images/17503.jpg,1,1,1,5,4,1,1,1
9920,/kaggle/input/fashion-product-images-small/images/9920.jpg,2,2,8,10,17,1,1,1
23736,/kaggle/input/fashion-product-images-small/images/23736.jpg,2,2,16,29,17,3,3,1
51316,/kaggle/input/fashion-product-images-small/images/51316.jpg,5,2,8,43,5,2,2,1
7086,/kaggle/input/fashion-product-images-small/images/7086.jpg,2,2,8,37,2,3,5,1
35653,/kaggle/input/fashion-product-images-small/images/35653.jpg,1,3,5,17,10,2,8,3
48009,/kaggle/input/fashion-product-images-small/images/48009.jpg,2,2,3,3,8,3,3,1
13391,/kaggle/input/fashion-product-images-small/images/13391.jpg,1,1,1,1,14,2,1,1
18779,/kaggle/input/fashion-product-images-small/images/18779.jpg,1,2,27,73,7,2,1,3
26076,/kaggle/input/fashion-product-images-small/images/26076.jpg,1,1,1,1,4,2,2,3
55584,/kaggle/input/fashion-product-images-small/images/55584.jpg,2,4,25,76,39,4,4,1
42533,/kaggle/input/fashion-product-images-small/images/42533.jpg,2,1,1,21,2,1,2,2
51918,/kaggle/input/fashion-product-images-small/images/51918.jpg,2,2,8,10,6,2,3,1
3614,/kaggle/input/fashion-product-images-small/images/3614.jpg,1,1,1,5,2,2,1,4
17731,/kaggle/input/fashion-product-images-small/images/17731.jpg,1,3,5,23,4,1,1,4
48835,/kaggle/input/fashion-product-images-small/images/48835.jpg,2,2,13,31,3,2,8,1
6366,/kaggle/input/fashion-product-images-small/images/6366.jpg,5,3,10,13,10,2,1,1
47041,/kaggle/input/fashion-product-images-small/images/47041.jpg,2,1,2,113,10,2,2,2
27998,/kaggle/input/fashion-product-images-small/images/27998.jpg,1,1,9,25,21,2,3,1
35461,/kaggle/input/fashion-product-images-small/images/35461.jpg,3,1,1,5,6,2,2,1
51124,/kaggle/input/fashion-product-images-small/images/51124.jpg,2,5,26,65,21,2,2,2
15066,/kaggle/input/fashion-product-images-small/images/15066.jpg,1,3,5,17,4,2,8,3
59349,/kaggle/input/fashion-product-images-small/images/59349.jpg,1,3,10,13,10,2,2,1
21253,/kaggle/input/fashion-product-images-small/images/21253.jpg,5,2,8,61,10,1,1,1
4431,/kaggle/input/fashion-product-images-small/images/4431.jpg,1,1,1,5,4,2,1,1
45716,/kaggle/input/fashion-product-images-small/images/45716.jpg,1,4,12,16,6,4,4,1
20381,/kaggle/input/fashion-product-images-small/images/20381.jpg,1,1,1,5,7,1,1,4
53673,/kaggle/input/fashion-product-images-small/images/53673.jpg,2,2,8,10,6,2,2,1
32644,/kaggle/input/fashion-product-images-small/images/32644.jpg,1,1,2,4,4,2,2,4
56301,/kaggle/input/fashion-product-images-small/images/56301.jpg,2,1,9,12,19,2,4,1
24721,/kaggle/input/fashion-product-images-small/images/24721.jpg,1,3,5,23,3,1,1,4
10514,/kaggle/input/fashion-product-images-small/images/10514.jpg,2,1,1,11,14,1,1,1
40264,/kaggle/input/fashion-product-images-small/images/40264.jpg,1,1,1,5,1,2,2,1
14988,/kaggle/input/fashion-product-images-small/images/14988.jpg,1,1,1,15,5,1,1,1
26412,/kaggle/input/fashion-product-images-small/images/26412.jpg,1,1,1,1,6,2,2,1
12627,/kaggle/input/fashion-product-images-small/images/12627.jpg,1,1,1,5,4,1,1,1
8698,/kaggle/input/fashion-product-images-small/images/8698.jpg,1,2,16,29,10,3,3,1
3270,/kaggle/input/fashion-product-images-small/images/3270.jpg,1,1,1,5,1,2,1,1
43085,/kaggle/input/fashion-product-images-small/images/43085.jpg,2,1,1,5,20,2,2,4
54032,/kaggle/input/fashion-product-images-small/images/54032.jpg,2,2,8,10,5,2,2,1
35005,/kaggle/input/fashion-product-images-small/images/35005.jpg,2,2,39,110,4,2,2,2
16287,/kaggle/input/fashion-product-images-small/images/16287.jpg,1,1,1,5,2,1,1,1
51540,/kaggle/input/fashion-product-images-small/images/51540.jpg,2,2,3,3,10,3,3,1
50492,/kaggle/input/fashion-product-images-small/images/50492.jpg,1,1,9,30,4,3,3,1
23160,/kaggle/input/fashion-product-images-small/images/23160.jpg,1,1,1,5,21,1,1,1
28588,/kaggle/input/fashion-product-images-small/images/28588.jpg,1,2,20,37,4,2,2,1
47425,/kaggle/input/fashion-product-images-small/images/47425.jpg,2,2,20,37,2,2,2,1
5187,/kaggle/input/fashion-product-images-small/images/5187.jpg,1,1,1,5,4,2,1,1
21637,/kaggle/input/fashion-product-images-small/images/21637.jpg,2,1,9,12,8,2,6,1
4055,/kaggle/input/fashion-product-images-small/images/4055.jpg,1,1,1,5,8,2,1,1
36680,/kaggle/input/fashion-product-images-small/images/36680.jpg,2,2,8,41,4,2,2,1
45372,/kaggle/input/fashion-product-images-small/images/45372.jpg,2,3,5,28,8,2,3,1
24345,/kaggle/input/fashion-product-images-small/images/24345.jpg,1,1,1,5,8,1,1,4
10170,/kaggle/input/fashion-product-images-small/images/10170.jpg,1,3,5,7,2,1,1,1
40600,/kaggle/input/fashion-product-images-small/images/40600.jpg,2,1,1,21,2,2,2,2
32220,/kaggle/input/fashion-product-images-small/images/32220.jpg,2,1,1,21,8,2,2,2
4869,/kaggle/input/fashion-product-images-small/images/4869.jpg,1,1,1,5,19,2,3,1
56765,/kaggle/input/fashion-product-images-small/images/56765.jpg,1,1,1,1,16,2,2,1
25297,/kaggle/input/fashion-product-images-small/images/25297.jpg,2,2,8,10,10,2,2,1
53025,/kaggle/input/fashion-product-images-small/images/53025.jpg,2,1,15,26,25,1,2,2
44092,/kaggle/input/fashion-product-images-small/images/44092.jpg,1,4,12,27,19,4,4,1
37560,/kaggle/input/fashion-product-images-small/images/37560.jpg,4,1,2,24,8,2,2,1
4267,/kaggle/input/fashion-product-images-small/images/4267.jpg,1,3,5,23,8,2,1,4
25899,/kaggle/input/fashion-product-images-small/images/25899.jpg,2,1,2,75,21,2,2,1
45140,/kaggle/input/fashion-product-images-small/images/45140.jpg,1,2,3,3,4,3,3,1
15630,/kaggle/input/fashion-product-images-small/images/15630.jpg,1,1,1,56,4,1,1,4
21405,/kaggle/input/fashion-product-images-small/images/21405.jpg,1,1,1,5,5,1,1,1
40432,/kaggle/input/fashion-product-images-small/images/40432.jpg,2,1,2,36,4,2,2,3
38528,/kaggle/input/fashion-product-images-small/images/38528.jpg,1,3,5,7,8,2,2,1
53819,/kaggle/input/fashion-product-images-small/images/53819.jpg,2,1,1,78,6,1,2,2
24177,/kaggle/input/fashion-product-images-small/images/24177.jpg,1,3,7,9,1,1,1,1
10342,/kaggle/input/fashion-product-images-small/images/10342.jpg,2,1,1,11,4,1,1,1
11290,/kaggle/input/fashion-product-images-small/images/11290.jpg,1,1,2,2,2,2,3,1
32012,/kaggle/input/fashion-product-images-small/images/32012.jpg,1,2,4,6,4,2,3,1
16889,/kaggle/input/fashion-product-images-small/images/16889.jpg,1,2,16,29,4,3,3,1
31697,/kaggle/input/fashion-product-images-small/images/31697.jpg,2,1,1,21,26,2,2,2
3042,/kaggle/input/fashion-product-images-small/images/3042.jpg,1,1,1,5,2,1,7,4
26620,/kaggle/input/fashion-product-images-small/images/26620.jpg,1,3,5,23,4,2,2,4
12415,/kaggle/input/fashion-product-images-small/images/12415.jpg,1,2,20,37,10,1,1,1
54200,/kaggle/input/fashion-product-images-small/images/54200.jpg,1,1,1,1,1,2,2,1
30745,/kaggle/input/fashion-product-images-small/images/30745.jpg,1,1,1,21,9,2,2,2
9578,/kaggle/input/fashion-product-images-small/images/9578.jpg,2,2,8,10,5,1,1,1
2190,/kaggle/input/fashion-product-images-small/images/2190.jpg,1,1,2,4,5,1,7,4
29668,/kaggle/input/fashion-product-images-small/images/29668.jpg,1,1,1,1,8,2,2,1
51772,/kaggle/input/fashion-product-images-small/images/51772.jpg,1,2,20,37,4,2,2,1
35237,/kaggle/input/fashion-product-images-small/images/35237.jpg,1,3,5,7,4,1,2,1
6530,/kaggle/input/fashion-product-images-small/images/6530.jpg,2,1,1,5,14,2,1,4
18913,/kaggle/input/fashion-product-images-small/images/18913.jpg,1,1,1,1,42,1,1,1
47617,/kaggle/input/fashion-product-images-small/images/47617.jpg,2,3,5,20,4,1,6,1
17167,/kaggle/input/fashion-product-images-small/images/17167.jpg,1,1,1,1,2,1,1,1
30319,/kaggle/input/fashion-product-images-small/images/30319.jpg,1,1,1,5,14,2,2,1
9124,/kaggle/input/fashion-product-images-small/images/9124.jpg,1,3,5,7,8,1,1,1
48203,/kaggle/input/fashion-product-images-small/images/48203.jpg,5,2,16,29,4,3,3,1
6950,/kaggle/input/fashion-product-images-small/images/6950.jpg,2,1,1,11,2,2,1,1
18573,/kaggle/input/fashion-product-images-small/images/18573.jpg,1,1,1,64,2,1,1,1
7882,/kaggle/input/fashion-product-images-small/images/7882.jpg,1,1,2,24,4,1,1,1
12049,/kaggle/input/fashion-product-images-small/images/12049.jpg,1,1,1,15,5,1,1,1
9918,/kaggle/input/fashion-product-images-small/images/9918.jpg,5,2,8,61,4,1,1,1
46399,/kaggle/input/fashion-product-images-small/images/46399.jpg,1,1,2,24,31,2,2,1
12875,/kaggle/input/fashion-product-images-small/images/12875.jpg,1,3,5,17,4,4,2,3
29234,/kaggle/input/fashion-product-images-small/images/29234.jpg,2,3,5,20,8,2,2,1
59143,/kaggle/input/fashion-product-images-small/images/59143.jpg,2,3,5,28,4,2,2,1
41980,/kaggle/input/fashion-product-images-small/images/41980.jpg,3,1,1,5,8,2,2,1
21059,/kaggle/input/fashion-product-images-small/images/21059.jpg,1,3,5,17,4,1,2,3
56937,/kaggle/input/fashion-product-images-small/images/56937.jpg,2,3,5,28,2,3,2,1
38948,/kaggle/input/fashion-product-images-small/images/38948.jpg,4,1,1,11,14,2,2,1
53479,/kaggle/input/fashion-product-images-small/images/53479.jpg,2,1,9,12,14,2,4,1
38174,/kaggle/input/fashion-product-images-small/images/38174.jpg,2,2,16,29,17,3,3,1
4409,/kaggle/input/fashion-product-images-small/images/4409.jpg,1,1,1,5,5,2,1,1
59371,/kaggle/input/fashion-product-images-small/images/59371.jpg,2,1,1,21,2,2,2,2
52799,/kaggle/input/fashion-product-images-small/images/52799.jpg,1,2,20,37,10,2,2,1
1947,/kaggle/input/fashion-product-images-small/images/1947.jpg,1,1,1,5,2,1,7,4
56339,/kaggle/input/fashion-product-images-small/images/56339.jpg,1,2,3,3,3,3,3,1
15862,/kaggle/input/fashion-product-images-small/images/15862.jpg,5,3,10,13,2,1,2,1
39294,/kaggle/input/fashion-product-images-small/images/39294.jpg,1,3,10,13,4,3,9,1
38346,/kaggle/input/fashion-product-images-small/images/38346.jpg,3,1,1,5,2,2,2,1
24719,/kaggle/input/fashion-product-images-small/images/24719.jpg,1,3,5,7,10,1,7,1
18741,/kaggle/input/fashion-product-images-small/images/18741.jpg,2,1,1,11,24,1,1,1
48031,/kaggle/input/fashion-product-images-small/images/48031.jpg,1,2,3,3,4,3,3,1
51920,/kaggle/input/fashion-product-images-small/images/51920.jpg,2,2,8,10,2,2,3,1
46997,/kaggle/input/fashion-product-images-small/images/46997.jpg,2,1,1,21,9,2,2,2
19693,/kaggle/input/fashion-product-images-small/images/19693.jpg,1,1,1,1,8,1,1,1
47079,/kaggle/input/fashion-product-images-small/images/47079.jpg,2,1,2,94,7,1,2,2
17709,/kaggle/input/fashion-product-images-small/images/17709.jpg,5,3,5,7,31,1,1,1
30917,/kaggle/input/fashion-product-images-small/images/30917.jpg,2,1,2,45,4,2,2,2
29006,/kaggle/input/fashion-product-images-small/images/29006.jpg,1,2,8,43,4,2,2,1
26872,/kaggle/input/fashion-product-images-small/images/26872.jpg,2,1,1,11,8,2,2,1
35459,/kaggle/input/fashion-product-images-small/images/35459.jpg,3,1,1,5,14,2,2,1
59715,/kaggle/input/fashion-product-images-small/images/59715.jpg,2,1,19,72,19,2,6,1
40638,/kaggle/input/fashion-product-images-small/images/40638.jpg,2,1,1,21,26,2,2,2
38722,/kaggle/input/fashion-product-images-small/images/38722.jpg,2,1,1,55,29,2,2,2
5983,/kaggle/input/fashion-product-images-small/images/5983.jpg,1,1,1,1,6,2,1,1
10148,/kaggle/input/fashion-product-images-small/images/10148.jpg,1,3,5,7,10,1,1,1
4851,/kaggle/input/fashion-product-images-small/images/4851.jpg,2,1,2,4,4,2,1,4
32218,/kaggle/input/fashion-product-images-small/images/32218.jpg,2,1,1,21,17,2,2,2
49587,/kaggle/input/fashion-product-images-small/images/49587.jpg,2,3,5,28,25,3,5,1
3248,/kaggle/input/fashion-product-images-small/images/3248.jpg,1,3,5,23,4,1,7,4
35801,/kaggle/input/fashion-product-images-small/images/35801.jpg,2,3,5,28,9,2,2,1
9772,/kaggle/input/fashion-product-images-small/images/9772.jpg,1,1,2,4,5,1,1,1
23964,/kaggle/input/fashion-product-images-small/images/23964.jpg,1,1,1,5,7,1,1,1
48455,/kaggle/input/fashion-product-images-small/images/48455.jpg,1,1,1,5,8,2,2,1
42953,/kaggle/input/fashion-product-images-small/images/42953.jpg,1,2,6,8,4,2,2,1
29462,/kaggle/input/fashion-product-images-small/images/29462.jpg,1,2,3,3,8,3,3,1
54836,/kaggle/input/fashion-product-images-small/images/54836.jpg,2,2,8,10,4,3,2,1
23158,/kaggle/input/fashion-product-images-small/images/23158.jpg,1,1,1,5,5,1,1,1
43881,/kaggle/input/fashion-product-images-small/images/43881.jpg,1,3,5,7,4,2,2,1
26618,/kaggle/input/fashion-product-images-small/images/26618.jpg,1,3,5,7,4,2,2,1
8492,/kaggle/input/fashion-product-images-small/images/8492.jpg,2,1,1,11,30,1,1,1
17963,/kaggle/input/fashion-product-images-small/images/17963.jpg,2,3,5,7,4,1,2,1
9540,/kaggle/input/fashion-product-images-small/images/9540.jpg,1,1,1,5,17,2,1,4
48667,/kaggle/input/fashion-product-images-small/images/48667.jpg,2,2,13,46,3,1,2,1
18117,/kaggle/input/fashion-product-images-small/images/18117.jpg,1,1,9,30,4,2,3,1
29650,/kaggle/input/fashion-product-images-small/images/29650.jpg,1,1,1,1,5,2,2,3
3846,/kaggle/input/fashion-product-images-small/images/3846.jpg,1,1,1,5,2,2,1,1
50698,/kaggle/input/fashion-product-images-small/images/50698.jpg,2,1,18,34,7,2,2,1
2994,/kaggle/input/fashion-product-images-small/images/2994.jpg,1,3,10,13,4,1,7,1
28782,/kaggle/input/fashion-product-images-small/images/28782.jpg,2,1,9,25,30,3,5,1
6508,/kaggle/input/fashion-product-images-small/images/6508.jpg,1,1,1,5,2,2,1,1
24973,/kaggle/input/fashion-product-images-small/images/24973.jpg,2,1,1,5,2,2,2,1
37558,/kaggle/input/fashion-product-images-small/images/37558.jpg,4,1,2,24,14,2,2,1
15608,/kaggle/input/fashion-product-images-small/images/15608.jpg,1,1,2,4,1,4,6,4
32816,/kaggle/input/fashion-product-images-small/images/32816.jpg,2,3,7,9,14,3,2,1
59527,/kaggle/input/fashion-product-images-small/images/59527.jpg,2,2,13,46,3,2,8,1
45178,/kaggle/input/fashion-product-images-small/images/45178.jpg,2,2,3,3,4,3,3,1
44896,/kaggle/input/fashion-product-images-small/images/44896.jpg,1,1,1,5,2,2,2,1
20729,/kaggle/input/fashion-product-images-small/images/20729.jpg,2,3,5,7,9,2,2,1
11852,/kaggle/input/fashion-product-images-small/images/11852.jpg,1,3,7,9,8,2,2,1
4099,/kaggle/input/fashion-product-images-small/images/4099.jpg,1,1,1,5,2,1,7,4
52309,/kaggle/input/fashion-product-images-small/images/52309.jpg,2,2,13,60,25,3,3,1
24389,/kaggle/input/fashion-product-images-small/images/24389.jpg,2,1,1,21,2,1,1,2
39604,/kaggle/input/fashion-product-images-small/images/39604.jpg,2,3,5,28,11,4,8,1
22842,/kaggle/input/fashion-product-images-small/images/22842.jpg,1,3,5,7,18,2,2,1
49573,/kaggle/input/fashion-product-images-small/images/49573.jpg,1,2,6,8,4,2,2,3
8654,/kaggle/input/fashion-product-images-small/images/8654.jpg,2,2,16,29,10,3,3,1
13739,/kaggle/input/fashion-product-images-small/images/13739.jpg,1,1,1,1,4,1,1,1
34927,/kaggle/input/fashion-product-images-small/images/34927.jpg,2,1,1,50,10,2,2,2
43049,/kaggle/input/fashion-product-images-small/images/43049.jpg,1,1,1,5,17,2,2,4
29496,/kaggle/input/fashion-product-images-small/images/29496.jpg,2,2,3,3,8,3,3,1
55910,/kaggle/input/fashion-product-images-small/images/55910.jpg,2,4,29,82,36,4,4,1
17399,/kaggle/input/fashion-product-images-small/images/17399.jpg,1,2,4,6,4,2,3,1
43875,/kaggle/input/fashion-product-images-small/images/43875.jpg,1,3,5,7,4,2,7,1
28544,/kaggle/input/fashion-product-images-small/images/28544.jpg,1,1,2,24,5,2,2,1
19031,/kaggle/input/fashion-product-images-small/images/19031.jpg,2,3,5,20,9,3,5,1
49741,/kaggle/input/fashion-product-images-small/images/49741.jpg,1,2,27,73,16,2,2,1
8466,/kaggle/input/fashion-product-images-small/images/8466.jpg,2,1,1,11,2,1,1,1
16845,/kaggle/input/fashion-product-images-small/images/16845.jpg,2,2,16,29,7,3,3,1
17997,/kaggle/input/fashion-product-images-small/images/17997.jpg,1,1,2,4,4,2,7,4
30789,/kaggle/input/fashion-product-images-small/images/30789.jpg,1,1,1,21,6,2,2,2
48693,/kaggle/input/fashion-product-images-small/images/48693.jpg,2,2,13,46,3,2,2,1
16079,/kaggle/input/fashion-product-images-small/images/16079.jpg,2,2,16,29,10,3,3,1
28776,/kaggle/input/fashion-product-images-small/images/28776.jpg,2,1,1,78,19,2,2,2
24987,/kaggle/input/fashion-product-images-small/images/24987.jpg,2,1,1,11,4,2,2,1
5379,/kaggle/input/fashion-product-images-small/images/5379.jpg,1,3,5,23,9,2,1,4
33930,/kaggle/input/fashion-product-images-small/images/33930.jpg,2,2,3,3,3,3,3,1
25855,/kaggle/input/fashion-product-images-small/images/25855.jpg,2,1,1,78,17,2,2,2
44862,/kaggle/input/fashion-product-images-small/images/44862.jpg,1,1,1,5,4,2,2,1
57449,/kaggle/input/fashion-product-images-small/images/57449.jpg,2,1,1,5,4,2,2,1
52907,/kaggle/input/fashion-product-images-small/images/52907.jpg,2,1,15,26,42,1,2,2
25069,/kaggle/input/fashion-product-images-small/images/25069.jpg,1,2,28,84,2,3,5,3
18587,/kaggle/input/fashion-product-images-small/images/18587.jpg,1,2,4,6,4,2,7,1
26288,/kaggle/input/fashion-product-images-small/images/26288.jpg,1,1,1,5,5,2,2,1
19455,/kaggle/input/fashion-product-images-small/images/19455.jpg,1,1,1,5,4,2,2,1
7876,/kaggle/input/fashion-product-images-small/images/7876.jpg,1,3,5,17,4,2,1,3
49325,/kaggle/input/fashion-product-images-small/images/49325.jpg,2,2,3,3,8,3,3,1
8002,/kaggle/input/fashion-product-images-small/images/8002.jpg,1,1,1,5,8,1,1,4
50208,/kaggle/input/fashion-product-images-small/images/50208.jpg,2,2,16,29,4,3,3,1
13953,/kaggle/input/fashion-product-images-small/images/13953.jpg,1,1,1,5,2,2,1,1
6198,/kaggle/input/fashion-product-images-small/images/6198.jpg,2,1,1,11,4,2,1,1
12881,/kaggle/input/fashion-product-images-small/images/12881.jpg,1,3,5,7,4,1,1,1
22628,/kaggle/input/fashion-product-images-small/images/22628.jpg,3,1,1,5,5,1,1,4
15298,/kaggle/input/fashion-product-images-small/images/15298.jpg,5,2,8,61,2,1,1,1
57811,/kaggle/input/fashion-product-images-small/images/57811.jpg,2,1,18,86,7,1,2,1
21891,/kaggle/input/fashion-product-images-small/images/21891.jpg,2,1,1,21,2,1,1,2
11638,/kaggle/input/fashion-product-images-small/images/11638.jpg,1,2,3,3,4,3,3,1
36826,/kaggle/input/fashion-product-images-small/images/36826.jpg,2,1,1,21,10,2,2,2
20943,/kaggle/input/fashion-product-images-small/images/20943.jpg,1,3,7,9,4,1,1,1
58859,/kaggle/input/fashion-product-images-small/images/58859.jpg,1,2,37,114,4,2,2,1
38180,/kaggle/input/fashion-product-images-small/images/38180.jpg,2,2,16,29,10,3,3,1
36228,/kaggle/input/fashion-product-images-small/images/36228.jpg,1,3,5,7,8,2,2,1
58257,/kaggle/input/fashion-product-images-small/images/58257.jpg,2,2,8,41,16,2,2,1
44608,/kaggle/input/fashion-product-images-small/images/44608.jpg,1,2,20,37,10,2,2,3
39260,/kaggle/input/fashion-product-images-small/images/39260.jpg,1,3,5,7,18,3,9,1
15896,/kaggle/input/fashion-product-images-small/images/15896.jpg,4,3,10,13,14,3,2,1
